0.999777,0.0200297,-0.00672923,-0.0202607,0.999138,-0.0362236,0.00599788,0.0363518,0.999321,0.00377362,-0.119164,0.0101795,8793,5198,2103,213,205
0.999835,0.00970127,-0.0153662,-0.0100303,0.999719,-0.0214825,0.0151535,0.0216331,0.999651,-0.00310554,-0.150585,-0.00205475,8823,5299,2060,134,134
0.999806,0.00710342,0.0183696,-0.00631132,0.999063,-0.0428249,-0.0186565,0.0427006,0.998914,-0.00231459,-0.185482,-0.00391473,8111,4638,1880,169,143
0.999583,-0.0288175,0.00182356,0.0287604,0.999247,0.0260362,-0.00257249,-0.0259729,0.999659,0.00308763,-0.31749,-0.0103788,7713,4226,1564,113,109
0.998817,-0.0453138,-0.017663,0.0461835,0.997557,0.0524097,0.015245,-0.0531634,0.998469,0.0345327,-0.35596,-0.00436699,6872,3698,1506,119,107
0.999251,-0.0338337,-0.0187708,0.0344048,0.998927,0.0309902,0.0177022,-0.0316128,0.999343,0.0160389,-0.32563,-0.0118263,6205,3273,1303,112,98
0.999485,-0.0316961,0.00507964,0.0317078,0.999495,-0.00224085,-0.00500605,0.00240076,0.999985,0.00645842,-0.281455,-0.0165774,5487,3080,1256,55,51
0.999646,-0.0266152,-0.000574835,0.0266214,0.99945,0.0197713,4.83007e-05,-0.0197796,0.999804,0.0205248,-0.317133,-0.033123,5055,2927,1202,75,72
0.999786,-0.0165851,0.0123398,0.0165274,0.999852,0.00475987,-0.0124169,-0.00455491,0.999913,0.00145354,-0.303833,-0.00524412,5012,3237,1220,76,68
0.999927,-0.0117187,0.00291177,0.0117558,0.999845,-0.0130751,-0.0027581,0.0131084,0.99991,0.010088,-0.328301,-0.0142677,4647,3326,1269,58,51
0.999835,-0.0155795,0.00934384,0.0153977,0.999697,0.01922,-0.00964045,-0.019073,0.999772,0.0126568,-0.322021,-0.00713505,5683,4303,1725,65,61
0.999687,-0.0223985,-0.0111809,0.0223437,0.999738,-0.00500434,0.0112901,0.00475294,0.999925,0.0135767,-0.309627,-0.00892504,5626,4169,1440,67,62
0.999483,-0.0297958,-0.0120994,0.0298084,0.999555,0.000861056,0.0120683,-0.00122127,0.999926,0.0160904,-0.301085,-0.00732699,6597,4694,1685,88,82
0.999604,-0.0277933,0.00448863,0.0277085,0.999455,0.0179632,-0.00498544,-0.0178317,0.999829,0.021455,-0.332589,0.0121398,7095,5169,1904,94,82
0.999665,-0.0252041,0.00588184,0.0252066,0.999682,-0.000344485,-0.00587128,0.00049263,0.999983,0.00614907,-0.323487,0.00904786,7614,4981,1839,91,79
0.999665,-0.0257168,0.00296562,0.0257066,0.999664,0.00344238,-0.00305315,-0.00336499,0.99999,0.0173811,-0.364863,0.0126674,6913,4648,1844,70,63
0.999594,-0.0255097,0.0126815,0.0256767,0.999583,-0.0131928,-0.0123397,0.013513,0.999833,0.0132589,-0.36572,0.00878286,6550,4145,1666,89,79
0.999657,-0.0261404,-0.00151387,0.02613,0.999637,-0.00653846,0.00168424,0.00649666,0.999977,0.0148139,-0.423772,0.00752511,6865,4431,1586,105,85
0.999694,-0.0220399,0.0112752,0.0224482,0.999046,-0.0374685,-0.0104386,0.0377101,0.999234,0.0260303,-0.307078,0.0110695,7289,4863,1812,54,45
0.999601,-0.0177086,0.0219838,0.0186915,0.998797,-0.0453438,-0.0211543,0.0457366,0.99873,-0.014045,-0.274794,0.00999242,6893,4461,1887,96,77
0.999674,-0.0241206,0.0083242,0.02429,0.999487,-0.0208845,-0.00781618,0.0210798,0.999747,0.0140665,-0.336193,0.023677,5941,3949,1753,130,118
0.999575,-0.0269972,-0.0109544,0.0269377,0.999622,-0.00554511,0.0111,0.00524767,0.999925,0.0691338,-0.380902,0.0315063,5429,3319,1440,137,123
0.999592,-0.0280535,0.00536121,0.02821,0.999097,-0.0317708,-0.00446509,0.0319091,0.999481,0.0394124,-0.349827,0.0177438,5038,2739,1130,77,73
0.99967,-0.0238305,0.00963365,0.0240573,0.999419,-0.0241553,-0.00905241,0.0243791,0.999662,-0.0149152,-0.342865,0.0148864,4725,2574,995,82,75
0.999807,-0.0195767,0.00132704,0.0195896,0.999753,-0.0104917,-0.00112132,0.0105157,0.999944,0.0223245,-0.372921,0.0291127,5240,3108,1353,84,79
0.999673,-0.0205932,0.0151827,0.0208845,0.999596,-0.0192833,-0.0147794,0.0195941,0.999699,0.0184795,-0.335791,0.0293752,6371,4316,1678,84,76
0.999902,-0.0139383,0.00154325,0.013966,0.999709,-0.0196599,-0.00126878,0.0196795,0.999806,0.0168727,-0.331623,0.0265571,6617,4676,1770,67,62
0.999932,-0.00889452,-0.00751938,0.00884479,0.999939,-0.00662186,0.00757782,0.0065549,0.99995,0.00679002,-0.363292,0.0362004,6148,4097,1524,61,53
0.999998,0.00184092,0.00119204,-0.001846,0.999989,0.00427228,-0.00118416,-0.00427447,0.99999,-0.00909912,-0.427659,0.039674,5779,3578,1364,132,119
0.999717,0.0230517,-0.00589039,-0.0230353,0.999731,0.00283429,0.00595414,-0.0026978,0.999979,0.0164941,-0.402018,0.0452853,5720,3051,1353,151,137
0.99965,0.0222098,-0.0143482,-0.0222848,0.999739,-0.00508703,0.0142314,0.005405,0.999884,-0.00347138,-0.348991,0.0329909,4975,2698,1281,211,197
0.999838,0.0173289,0.0048431,-0.0172872,0.999814,-0.00852554,-0.00498994,0.00844043,0.999952,-0.0107517,-0.3519,0.0321566,3952,2034,946,141,137
0.999968,0.00711516,-0.00377928,-0.00713423,0.999962,-0.00505837,0.00374315,0.00508516,0.99998,0.0261878,-0.397555,0.0401542,4140,2239,1019,110,103
0.999861,0.0108493,-0.0126366,-0.0110638,0.999794,-0.017027,0.0124493,0.0171644,0.999775,-0.00992567,-0.350766,0.0376652,4546,2647,1131,98,88
0.999986,-0.00145578,-0.00511544,0.00140931,0.999958,-0.00907523,0.00512843,0.00906789,0.999946,-0.000957047,-0.335834,0.0339037,4862,3023,1348,89,84
0.999923,-0.0114353,0.00483257,0.0115026,0.999834,-0.0141498,-0.00466996,0.0142043,0.999888,-0.00356907,-0.306045,0.0303064,4896,3058,1229,119,112
0.999897,-0.00911379,0.0110649,0.00952892,0.99923,-0.0380632,-0.0107094,0.0381647,0.999214,-0.0151116,-0.306104,0.0255685,4876,3136,1344,163,157
0.999841,-0.0156312,-0.00856753,0.0153471,0.999361,-0.0322852,0.00906671,0.0321486,0.999442,-0.00266576,-0.206588,0.0228576,4756,3262,1330,179,171
0.999818,-0.0159491,-0.010442,0.0159457,0.999873,-0.000408993,0.0104472,0.000242414,0.999945,0.00664184,-0.2166,0.0360559,4846,3174,1339,166,161
0.999067,-0.0421084,0.00959695,0.0421061,0.999113,0.000448418,-0.00960732,-4.39097e-05,0.999954,0.0176795,-0.261015,0.0397322,5172,3402,1376,161,156
0.998248,-0.0555301,0.0204476,0.0549083,0.998046,0.0298102,-0.022063,-0.0286352,0.999346,0.0181829,-0.324788,0.0336011,5668,3499,1523,125,116
0.998281,-0.0483236,0.0331534,0.0487316,0.998744,-0.0116114,-0.0325506,0.0132071,0.999383,0.0353413,-0.342206,0.0286777,6053,3193,1392,133,125
0.999157,-0.0409108,-0.00353651,0.040811,0.998859,-0.0247827,0.00454635,0.0246175,0.999687,0.0233158,-0.383003,0.0220427,6069,3058,1359,101,98
0.999709,-0.0233813,0.00589153,0.0235747,0.999101,-0.0352228,-0.00506268,0.0353514,0.999362,0.013815,-0.365047,0.0205398,5380,2577,1211,95,88
0.999823,-0.013432,0.0131871,0.0137276,0.999651,-0.0225828,-0.0128792,0.0227598,0.999658,0.0240316,-0.412794,0.0216004,5026,2227,1076,130,129
0.999963,-0.00451181,0.00731469,0.0047041,0.999638,-0.0264884,-0.00719253,0.0265218,0.999622,0.0156455,-0.414972,0.0153955,4562,1962,1044,181,158
0.999979,-0.00215305,0.00603944,0.00225066,0.999866,-0.016202,-0.00600375,0.0162153,0.99985,-0.0202505,-0.436769,0.0186461,3870,1659,815,113,108
0.999998,-2.70204e-05,0.0017427,9.28877e-05,0.999285,-0.0378072,-0.00174043,0.0378073,0.999284,-0.032072,-0.35162,0.0206571,4255,1901,892,93,85
0.999737,-0.00368032,-0.0226162,0.00352224,0.999969,-0.00702565,0.0226414,0.00694415,0.99972,0.0207318,-0.382618,0.0307538,4418,2014,919,167,159
0.999967,-0.00705976,0.00404445,0.00714581,0.99974,-0.0216728,-0.00389039,0.021701,0.999757,0.00147625,-0.318085,0.0233232,4218,2067,954,143,142
0.999974,-0.0072291,-0.00075938,0.00722031,0.999913,-0.0110104,0.00083891,0.0110046,0.999939,0.0163758,-0.296984,0.0328424,3918,1904,873,174,165
0.999869,-0.0121061,-0.0107467,0.0119073,0.99976,-0.0183758,0.0109666,0.0182455,0.999773,0.011953,-0.276093,0.0298206,3514,1724,801,186,184
0.999938,-0.0111032,0.00124277,0.0111087,0.999928,-0.00454405,-0.00119223,0.00455757,0.999989,0.0135085,-0.266602,0.0246268,3093,1463,703,98,96
0.999934,-0.00847344,0.00774315,0.00838634,0.999902,0.0112133,-0.00783741,-0.0111476,0.999907,0.0101257,-0.254864,0.0316427,2830,1324,641,191,175
0.999896,-0.00651291,0.012841,0.00665716,0.999915,-0.0112231,-0.0127668,0.0113074,0.999855,0.000804976,-0.207029,0.0202891,2928,1350,643,141,138
0.999933,-0.00567036,-0.0100791,0.00560918,0.999966,-0.0060881,0.0101133,0.00603116,0.999931,0.00568475,-0.207207,0.0211657,2634,1264,589,132,130
0.999963,0.00099172,-0.00855789,-0.00105292,0.999974,-0.00714929,0.00855057,0.00715804,0.999938,0.00483788,-0.155574,0.0319862,2573,1316,636,153,150
0.999902,0.000155116,0.0140273,-3.78947e-05,0.999965,-0.00835653,-0.0140281,0.00835518,0.999867,0.0065844,-0.13273,0.0380023,2619,1342,664,183,179
0.999923,-0.0102171,0.00709045,0.0100577,0.999704,0.0221664,-0.00731483,-0.0220933,0.999729,0.0159943,-0.213874,0.0257953,2627,1299,611,184,174
0.999479,-0.0124567,-0.029763,0.0127685,0.999865,0.0103071,0.0296306,-0.0106817,0.999504,0.0513429,-0.141328,0.0219737,2602,1266,577,229,207
0.999957,-0.0043749,-0.00813438,0.00445132,0.999946,0.0094007,0.00809281,-0.00943651,0.999923,-0.0090302,-0.14923,0.0283816,2671,1183,549,190,189
0.999864,0.000834277,0.016495,-0.000897784,0.999992,0.00384304,-0.0164916,-0.00385733,0.999857,0.00282816,-0.125336,0.0256418,2594,1084,496,194,186
0.999737,-0.00067873,0.0229168,0.000826233,0.999979,-0.00642764,-0.022912,0.00644488,0.999717,0.0135975,-0.140409,0.0290144,2555,1049,434,136,135
0.999969,0.00736761,-0.00275863,-0.00741721,0.999803,-0.0184242,0.00262234,0.0184441,0.999826,-0.00416604,-0.14571,0.0166991,2487,972,402,153,153
0.999803,0.0130555,-0.0149407,-0.0136431,0.999109,-0.0399311,0.0144061,0.0401271,0.999091,-0.00544117,-0.135493,0.0251289,2294,846,370,122,122
0.999776,0.0206201,-0.00470704,-0.020897,0.997374,-0.0693412,0.00326485,0.0694241,0.997582,-0.0313026,-0.264992,0.0585155,2398,877,385,118,118
0.999516,0.0310646,-0.00177504,-0.0311144,0.99744,-0.064387,-0.000229664,0.064411,0.997923,0.207736,-0.0944102,0.553235,2482,837,385,126,121
0.999449,0.0324239,-0.00711727,-0.0328211,0.997313,-0.0655009,0.00497435,0.0656984,0.997827,0.0260384,-0.209641,-0.0643699,2449,779,347,138,138
0.99942,0.0336833,0.0050759,-0.0333204,0.997657,-0.059751,-0.00707662,0.0595472,0.9982,-0.0335162,-0.159473,-0.10069,2345,823,384,112,112
0.9994,0.0344931,0.0032882,-0.0342636,0.997932,-0.0543801,-0.00515714,0.0542348,0.998515,-0.0383183,-0.17104,-0.0652221,2172,816,335,124,123
0.999141,0.041423,-0.00129614,-0.0413792,0.995371,-0.0867433,-0.00230303,0.0867224,0.99623,0.00410691,0.0895803,-0.131983,2195,858,367,116,114
0.999763,0.0215323,0.00312135,-0.021388,0.998946,-0.0406037,-0.00399235,0.0405273,0.99917,-0.0715789,-0.0696763,-0.107749,2321,1036,437,117,116
0.999847,0.0170237,-0.00411771,-0.0170874,0.999726,-0.0159715,0.00384469,0.0160394,0.999864,-0.102575,-0.348543,-0.271708,2420,1274,539,133,131
0.99995,0.00582298,-0.00814204,-0.00579166,0.999976,0.00386546,0.00816436,-0.00381811,0.999959,-0.00953457,-0.163807,-0.101541,2684,1494,591,172,164
0.999898,-0.00795898,0.0118386,0.00776945,0.999842,0.0159698,-0.0119638,-0.0158762,0.999802,-0.0577425,-0.126608,-0.0679954,3133,1799,711,223,205
0.999982,-0.000279198,0.00595452,0.000100762,0.999552,0.0299457,-0.00596021,-0.0299446,0.999534,-0.00702298,-0.114587,-0.0420855,3443,2013,817,241,237
0.999826,-0.0181708,-0.00431592,0.0183556,0.9987,0.0475623,0.00344606,-0.0476333,0.998859,-0.00411947,-0.135692,-0.038699,3663,2245,856,298,296
0.999272,-0.0366654,-0.010495,0.0372943,0.997001,0.0678085,0.00797726,-0.0681505,0.997643,-0.0222952,-0.171559,-0.0259356,3897,2447,866,257,254
0.998556,-0.0519074,0.0138165,0.0506616,0.995594,0.0789057,-0.0178514,-0.0780919,0.996786,-0.0178876,-0.205629,-0.0152733,3794,2471,1032,288,262
0.998518,-0.0542286,0.00464686,0.0538717,0.996884,0.05762,-0.00775703,-0.0572842,0.998328,0.0215056,-0.204151,-0.00437323,3761,2367,916,289,285
0.998466,-0.0553451,0.00148855,0.0551371,0.996433,0.0638833,-0.00501886,-0.0637032,0.997956,0.00687204,-0.199417,0.00130051,3763,2363,888,271,264
0.999239,-0.0390032,0.000386302,0.0389581,0.998473,0.039158,-0.001913,-0.0391131,0.999233,-0.0174268,-0.200105,0.0111198,3431,2033,752,192,182
0.999657,-0.0259527,0.00338771,0.0259051,0.999575,0.0133955,-0.00373392,-0.0133032,0.999905,0.0105985,-0.240496,0.013677,3222,2041,764,155,154
0.999843,-0.0173726,0.00349574,0.0173428,0.999815,0.00837319,-0.00364055,-0.00831125,0.999959,0.00645393,-0.228388,0.0272734,3637,2343,960,173,154
0.999905,-0.00462054,0.0129944,0.00444894,0.999903,0.0132042,-0.0130542,-0.0131452,0.999828,0.000721234,-0.261872,0.0279249,3807,2477,929,216,212
0.999996,-0.0014686,0.00256116,0.00148796,0.99997,-0.00757445,-0.00254996,0.00757823,0.999968,0.0053148,-0.281242,0.0140289,4203,2745,883,123,120
0.99977,-0.00407932,-0.0210773,0.00430712,0.999933,0.0107739,0.0210319,-0.0108622,0.99972,0.0142639,-0.321789,0.00530429,4723,3149,997,153,145
0.99978,0.0175368,-0.011491,-0.0177022,0.999739,-0.0144528,0.0112345,0.014653,0.99983,0.00351458,-0.229755,0.0190798,5128,3406,1179,174,170
0.999817,0.0164752,0.00976576,-0.0162503,0.999611,-0.0226826,-0.0101357,0.0225197,0.999695,0.008216,-0.175808,0.0234143,5059,3581,1226,253,251
0.999837,0.0174306,0.0047228,-0.0173269,0.999626,-0.0211725,-0.00509008,0.0210872,0.999765,-0.00359105,-0.150541,0.0227256,4496,3343,1174,263,254
0.999785,0.0168557,-0.0120929,-0.0172112,0.999404,-0.0299168,0.0115814,0.0301185,0.999479,-0.0055835,-0.119524,0.0210257,4145,3030,1003,222,215
0.999917,0.0127884,0.00130675,-0.0127833,0.999911,-0.00384784,-0.00135584,0.00383082,0.999992,-0.00967598,-0.138776,0.0294678,4075,3070,1098,262,260
0.999961,0.00832295,-0.00294393,-0.00831494,0.999962,0.00272308,0.00296648,-0.0026985,0.999992,-0.00577569,-0.133289,0.0342246,4004,3094,1117,321,319
0.999907,-0.012462,0.00558124,0.0124047,0.999871,0.010188,-0.00570748,-0.0101178,0.999933,0.00696439,-0.154024,0.0226049,3811,2851,1011,231,226
0.999584,-0.0286899,0.00292932,0.0286653,0.999556,0.0080998,-0.00316041,-0.00801246,0.999963,0.0125061,-0.209098,0.0269009,3481,2431,871,121,118
0.999457,-0.0316723,-0.0090664,0.0318357,0.999322,0.0184748,0.00847511,-0.0187534,0.999788,0.0210573,-0.283761,0.0279049,3254,2032,742,158,146
0.999642,-0.0265649,-0.00309882,0.0265536,0.999641,-0.00360364,0.00319344,0.00352007,0.999989,0.0211708,-0.237418,0.0263051,3181,2105,767,133,129
0.999387,-0.0256763,0.0237936,0.0255358,0.999655,0.00618867,-0.0239443,-0.00557729,0.999698,0.00303363,-0.27518,0.0140006,2909,1798,702,134,133
0.999877,-0.00843863,0.0131884,0.00860178,0.999887,-0.0123632,-0.0130826,0.0124751,0.999837,0.0298842,-0.29546,0.00333574,2835,1568,637,151,149
